areaServicioDescripcion,observaciones
Alumbrado,"REFERENTE A EVENTO NUMERO 1.021.904-SIENDO LAS 19:58 HORAS, AGENTE DE PROTECCION CIVIL LOPEZ EMILIANO INFORMA RAMA DE GRAN PORTE CAIDA DESDE EL HIPODROMO HACIA LA VIA PUBLICA OBSTRUYENDO LA CALZADA EN LA ARTERIA AV.MARQUEZ Y CHOPIN DE LA LOCALIDAD DE SAN ISIDRO. PERSONAL DE PROTECCION CIVIL A SU VEZ INFORMA QUE SE ENCUENTRAN CABLES DE UNA COLUMNA DE ALUMBRADO ENTRE LAS RAMAS COMPROMETIDOS.SE ADJUNTAN FOTOGRAFIAS DEL INCIDENTE.
INFORMA OPERADORA RUIZ PAOLA-LEGAJO:71.069"
Arbolado Urbano,"REFERENTE A EVENTO NUMERO 1.021.904-SIENDO LAS 19:58 HORAS, SE COMUNICA A LA LINEA DE EMERGENCIAS AGENTE DE PROTECCION CIVIL, LOPEZ EMILIANO, INFORMANDO QUE EN LA ARTERIA AVENIDA MARQUEZ Y CHOPIN DE LA LOCALIDAD DE SAN ISIDRO, SE PARTIO Y CAYO UNA RAMA DE ARBOL DE GRAN PORTE, DESDE EL HIPODROMO DE SAN ISIDRO, HACIA LA CALZADA OBSTRUYENDO LA MISMA. DESDE ESTA DIRECCION SE DIO AVISO AL SUPERVISOR DE TRANSITO LOHUANDUS MATIAS, Y TOMO CONOCIMIENTO LA SECRETARIA DE AMBIENTE Y ESPACIO PUBLICO, SEÑORA SANGUINETTI CLARA. AL MOMENTO LA ARTERIA QUEDA LIBERADA, Y EN EL LUGAR QUEDAN RESTO DE PODA PARA SU RECOLECCION. PERSONAL DE PROTECCION CIVIL ENVIA FOTOGRAFIAS DEL INCIDENTE. DEJANDO LA ZONA SEÑALIZADA EN PREVENCION. INFORMA OPERADORA, SILVA GRACIELA. LEJAGO: 65519."
CLIBA (Higiene Urbana),No hay recolección de poda
Alumbrado,Falta brazo pescante y artefacto.
Alumbrado,Columna caída apoyada sobre cables.
Alumbrado,Iluminaria no funciona 
Higiene Urbana,"Así vivimos los vecinos en Boulogne.   Cliba, retírate del servicio.  Date cuenta que no sirven estos contenedores.  Vengan a sentir el olor que hay!"
CLIBA (Higiene Urbana),"VECINA SOLICITA ENCARECIDAMENTE QUE LOS CAMIONES DE BASURA POR FAVOR TRABAJEN SIN MUSICA, QUE NO PASEN A LA 1 DE LA MAÑANA CON LA MUSICA A TODO VOLUMEN PORQUE LA GENTE TIENE QUE DORMIR, NO ES UNA BUEN IMAGEN TAMPOCO PARA EL MUNICIPIO. PASAN TODOS LOS DIAS CON LA MUSICA A TODO VOLUMEN. "
Higiene Urbana,"por favor, pasen a barrer 
hace una semana que no pasa el barrendero.
muchas gracias"
CLIBA (Higiene Urbana),Ficus que se cayo fue extraído del jardín de la vecina 
Higiene Urbana,RECLAMO POR BARRENDERO EN LA CALLE TENIENTE LONARDI Y ENTRE ROMA Y ONELLI BECCAR.
Alumbrado,Luminaria se encuentra Apagada.- 
Alumbrado,Luminaria se encuentra apagada.- 
CLIBA (Higiene Urbana),Retiro de bolson 
CLIBA (Higiene Urbana),retiro de poda  en esquina de Calcagno y Darragueira
Higiene Urbana,"hace10 dias que no limpian, ramas tiradas y nadie se las juntan!"
Obras Públicas,SE COMUNICA EL VECINO DE LA CALLE LAPRIDA 985 DONDE ESTAN TRABAJANDO EN ESTE MOMENTO EN ESA CUADRA Y EL SEÑOR LES AVISO QUE ESTA RAJADO EL ASFALTO CON UNA GRIETA DE 4CM SEGUN LOS OBREROS VA ASALTEAR ESE PANEL DONDE LES INDICO EL VECINOY ELLOS LE  DIJERON QUE ESA PARTE NO LA TIENE MARCADA PARA TRABAJAR.
Alumbrado,"saens valiente 3099, martinez "
Obras Públicas,"Vecina, solicita reparación de bache al lado del medidor de agua y gas. "
CLIBA (Higiene Urbana),no hay en su cuadra recolección de poda ni escombros. 
Arbolado Urbano,"La vecina Mariana Conficoni solicita poda para el árbol ubicado en su vereda V. Vertiz 1675, nos informa que la misma oscurece mucho su casa."
Arbolado Urbano,Le  sacaron el arbol y no le hicieron la vereda.
CLIBA (Higiene Urbana),"placido marin 1913, esquina figueroa alcorta, bolson para retirar"
Arbolado Urbano,Solicita plantación.
Alumbrado,"hace 1 mes que se rompió, lo arreglaron y ahora se volvió a romper. "
Alumbrado,tres meses sin luz una verguenza 
Arbolado Urbano,"Pide , ademas poda."
Arbolado Urbano,"La vecina solicita que evalúen la extracción del árbol ya que este alcanza los cables de la calle, en todo caso por favor que la poda se efectué de forma tal en el que libere de peligro el cableado de los postes. Su argumento es que cualquier recorte de raíces al ser un árbol de tanta altura pueda debilitar la base de apoyo y causar la caída del mismo (la vereda según ella se esta levantando)."
CLIBA (Higiene Urbana),VECNA QUE LLAMA PARA RETIRO DE BOLSAS DE ESCOMBROS 11.
Obras Públicas,Se informa hundimiento.
Obras Públicas,"EL hundimiento se da pegado a los cordones de toda la calle de Entre Ríos del 1000 al 1100, no se sabe porque se produce este hundimiento.
Fue AYSA y desestimo filtración de agua no es, no se sabe de donde viene el problema"
Higiene Urbana,siguen sin barrer la calle. funciona este medio de reclamo? 
Arbolado Urbano,desde la tormenta del año pasado cuelga una rama enorme. se va a caer en la cabeza de alguien
Arbolado Urbano,VECINA SOLICITA QUE SE LE RETIREN LAS RAICES DE LA CASA YA QUE LE RETIRARON EL TOCON Y NO LE SACARON LAS RAICES
Alumbrado,no andan la luminaria sobre marquez desde el 400 al 600 del lado hipodromo hace meses. ya hice varias veces el reclamo
CLIBA (Higiene Urbana),VECINA QUE LLAMA PARA RECOLECCION DE PODA SANTIAGO DEL ESTERO 1839  ENTRE TALCAHUANO Y  LA PAZ MARTINEZ .
Higiene Urbana,"llena de vidria, ropa tirada, hojas, ramas y alambres. nadie la limpia ni nada. desde pacheco hasta la estacion de martinez."
Arbolado Urbano,"VECINA SOLICITA LA PODA DEL ARBOL QUE ESTA CAYENDO ARRIBA D ELA PROPIEDAD ROMPIENDO TEJAS PARED ETC

info gianna 26/2  eliminacion de interferencia en la propiedad y balanceo de copa "
Arbolado Urbano,VECINO QUE LLAMA POR  RAICES DEL ARBOL DONDE LEVANTO LOS BALDOSONES DE VEREDA Y TAMPOCO PUEDE ABRIR EL PORTON DEL GARAGE ES LA UNICA ENTRADA QUE TIENE. DIRECCION 2555 MARTINEZ CELULAR DEL VECINO 1160543327
Higiene Urbana,"Estamos sin barrendero desde Diciembre 2024
Cada vez que llueve se tapan todos los desagües pluviales con la cantidad de basura en los cordones"
Arbolado Urbano,"La vecina Irma Soto solicita la liberación de luminaria, nos informa que la copa del árbol tapa la luz de la columna 302-105, dejando la zona de su domicilio a oscuras. "
Arbolado Urbano,"SEGUN REGISTRO SGE NUMERO 1022066 SIENDO LAS 000 HORAS, SE COMUNICA VIA LINEA DE EMERGENCIAS VECINO DE MANERA ANONIMA PARA INFORMAR QUE EN LA ARTERIA PANAMERICANA ACCESO TIGRE 1631 Y JULIAN NAVARRO, DE LA LOCALIDAD DE BECCAR, SE ENCUENTRA UNA COLUMNA DE ALUMBRADO INCLINADA HACIA LA FINCA. EN EL LUGAR SE HIZO PRESENTE EL AGENTE GARCIA SERGIO DE DEFENSA CIVIL, QUIEN A SU ARRIBO INFORMO QUE SE TRATA DE UN POSTE DE MADERA CORRESPONDIENTE A LA EMPRESA TELECOM, EL MISMO SE ENCUENTRA QUEBRADO EN ALTURA Y CON RIESGO DE CAIDA, DEBIDO A LA PRESIÓN DE VARIAS RAMAS DE GRAN PORTE. SE SOLICITA LA INTERVENCION DE LA EMPRESA IDONEA PARA LA REPARACION DEL POSTE. SE ADJUNTAN FOTOGRAFÍAS. INFORMA: OPERADORA KIMMEL NATASHA, LEGAJO: 70.797."
Arbolado Urbano,"Vecino manifiesta que  un árbol , esta levantando toda la vereda y también el asfalto , esto hace que el agua se acumule y no corra"
Alumbrado,"122 108 está totalmente apagado desde el martes a las 5.30 a m 
hay árboles y el lugar queda sumido en total oscuridad resultado propicio para cometer delitos
"
Alumbrado,LUZ APAGADA NOS COMUNICA LA VECINA EN INTENDENTE GRAL LONARDI 1477 BECCAR
Obras Públicas,"Rotura de calle cada vez más grande 
Se agranda con cada camión o lluvia
Vinieron dos veces diciendo que tenía peligro de socavarse, le tiraron fresado diciendo que volvían y no pasó nada
Hace casi un año que se reclama "
Alumbrado,hace 8 dias apagada  114-174 diego palma 566
Alumbrado,"La vecina Irma Soto solicita nuevamente el arreglo de la luminaria apagada, columna 302-105, de la calle pichincha 1949."
CLIBA (Higiene Urbana),LA VECINA NOS COMUNICA QUE ELK CAMION PASA Y LLEVA ALGUNOS RESIDUOS DE UNOS DOMICILIOS Y OTROS NO ES EL CASO DE LA SEÑORA QUE VIVE INTENDENTE GRAL LONARDI 1477 BECCAR.
Arbolado Urbano,"árbol seco y ahuecado con una leve inclinación.
INFO 24/2 TAREA A REALIZAR : 
Extraccion realizada de emergencia el dia Martes 18/02/2025"
Higiene Urbana,VECINA QUE LLAMA POR CONTENEDOR DONDE SE LO LLEVARON Y NO LO VOLVIERON A REPONER.
CLIBA (Higiene Urbana),rama poda
CLIBA (Higiene Urbana),enfrente de M. Estrada 2364. Martinez
Arbolado Urbano,"Vecina pide que corten las ramas del árbol de alado que las ramas están arriba de la casa de ella, se le esta rompiendo el techo y la canaleta"
Arbolado Urbano,"SEGUN REGISTRO SGE NUMERO 1022066 SIENDO LAS 08:29 HORAS, SE COMUNICA VIA LINEA DE EMERGENCIAS VECINO DE MANERA ANONIMA PARA INFORMAR QUE EN LA ARTERIA PANAMERICANA ACCESO TIGRE 1631 Y JULIAN NAVARRO, DE LA LOCALIDAD DE BECCAR, SE ENCUENTRA UNA COLUMNA DE ALUMBRADO INCLINADA HACIA LA FINCA. EN EL LUGAR SE HIZO PRESENTE EL AGENTE GARCIA SERGIO DE DEFENSA CIVIL, QUIEN A SU ARRIBO INFORMO QUE SE TRATA DE UN POSTE DE MADERA CORRESPONDIENTE A LA EMPRESA TELECOM, EL MISMO SE ENCUENTRA QUEBRADO EN ALTURA Y CON RIESGO DE CAIDA, DEBIDO A LA PRESIÓN DE VARIAS RAMAS DE GRAN PORTE. SE SOLICITA LA INTERVENCION DEL AREA DE ARBOLADO URBANO PARA REALIZAR EL RALEO CORRESPONDIENTE. SE ADJUNTAN FOTOGRAFÍAS. INFORMA: OPERADORA KIMMEL NATASHA, LEGAJO: 70.797."
Arbolado Urbano,"se han caído vecinos por la vereda
14/4/25: El ejemplar fue relevado, el equipo técnico lo analizó y determinó que la intervención será incluida en el Plan Integral de Arbolado. Desde mediados de 2024 se realizaron más de 4000 podas, más de 1400 plantaciones, más de 2000 extracciones de árboles secos o en mal estado fitosanitario, y se repararon más de 200 frentes que requerían recorte de vereda. "
CLIBA (Higiene Urbana),"VECINA,  SOLICITA RECOLECCION DE ESCOMBROS, ESTAN HACE 5 MESES AHI. APROX DESDE EL 29 DE OCTUBRE. "
Arbolado Urbano,SERRANO 1051
CLIBA (Higiene Urbana),Es mi segundo reclamo sin respuesta. Hace 4 días que hay un montículo de ramas arrojadas por vecinos en la esquina de mi casa. Como puedo defenderme del abuso de los vecinos que consideran que la esquina es donde depositar la basura. La basura va en los contenedores no en la vereda de mi casa. Suplico una solución a esto. Son.muy caros los impuestos para soportar mugre que yo no genero. Gracias 
CLIBA (Higiene Urbana),"Recoleccion de escombros . 
La vecina lo pidio el 7/2 y no paso aun.
Esta en una bolsa azul"
Arbolado Urbano,ARBOL CASUARINA DONDE LA RAMAS QUE ESTAN EN LO ALTO SE ENCUENTRAN YSECAS Y CON EL VIENTO Y LA TORMENTA LOS TRONCOS ESTAN DEBILES A PUNTO DE  CAERSE. EL TEMA ES QUE SI CAEN AL SER PESADAS PUEDEN OCASIONAR LASTIMAR A CUALQUIER TRANSEUNTE O TAMBIEN ABOLLAR UN AUTO ESTACIONADO. LA SEÑORA YA TIENE UN EXPEDIENTE DE HACE 2 AÑOS NUMERO DE EXP 5569811.
CLIBA (Higiene Urbana),Esquina Muñiz. Martinez
Arbolado Urbano,"SEGUN REGISTRO SGE NUMERO 1020996, SIENDO LAS 09:56 HORAS, SE COMUNICA EL SEÑOR IRIARTE, SUPERVISOR DE LA PATRULLA MUNICIPAL EN RECORRIDA POR LA ARTERIA INTENDENTE INDART 227, DE LA LOCALIDAD DE SAN ISIDRO, OBSRVA UNA RAMA DE GRAN PORTE QUEBRADA Y CON RIESGO DE CAÍDA. PRESENTA RIESGO HACIA TERCEROS. SE SOLICITA LA INTERVENCION DEL AREA CORRESPONDIETE. SE ADJUNTAN FOTOGRAFIAS. INFORMA: OPERADORA KIMMEL NATASHA, LEGAJO: 70.797"
Arbolado Urbano,Árbol inclinado con ramas en altura sobre cables
CLIBA (Higiene Urbana),VECINA SOLICITA RECOLECCION DE ESCOMBROS EN EL LUGAR
Obras Públicas,"Vecina, solicita refacción de veredas para la cuadra de su casa, tiene que llevar a su madre por la calle, en contramano sobre la avenida para ver los autos porque las veredas están todas levantadas. Están rotas por mal estado y otras por raíces.  "
CLIBA (Higiene Urbana),Buenos días Quiero reclamar por qué sobre José Ingenieros y Onelli había y contenedor de basura que fue movido para recolección de escombros . Pido por favor si pueden colocar otro . Por qué la gente tira basura en cualquier lado 
Arbolado Urbano,árbol inclinado con ramas hacia la propiedad.
Higiene Urbana,hace varios días que no pasa el barrendero
Alumbrado,Luminaria apagada hace 2 meses
CLIBA (Higiene Urbana),son 2 bolsas de tierra 
Arbolado Urbano,El árbol se mueve mucho en días de tormenta o mucho viento.
Arbolado Urbano,"Con este reclamo es la 7ma vez que esta realizando. Son 5 las personas que ya se cayeron. El reclamo #5709426 aparece cumplido y no lo esta. 
La vecina Isabel reclama que la vereda se encuentra en pésimo estado debido a las raíces del árbol con riesgo de caída de peatones. pide arreglo inmediato Informe Ing. Sencio. 22/04/2024. Real. Juan B Justo 551. RR x 2 Tilos."
Higiene Urbana,Vecina informa que hace meses no pasa el barrendero.
Arbolado Urbano,vecina sólita que saquen el árbol (el mismo esta seco).
Arbolado Urbano,ramas rota y colgando 
Alumbrado,CUADRA DONDE ESTA DOS LUCES ROTAS UNA POR EL FOGONAZO Y LA OTRA HACE BASTANTE TIEMPO HAY UNA SOLA LUZ QUE FUNCIONA  DIRECCION PAMPA 213 SAN ISIDRO.
Arbolado Urbano,ARBOL SECO DONDE ESTA RAJADO Y  AUGEREADO SI BIEN PASARON EN NOVIEMBRE SACARON FOTOS PERO NO VOLVIERON A IR LA SEÑORA QUE SE CAIGA POR LO DETERIORADO QUE ESTA EL ARBOL.
Arbolado Urbano,Vecino solicita recorte de raíces y poda del ejemplar 
Alumbrado,hace 4 dias que el poste se apago en la calle roca 535
Arbolado Urbano,"SEGUN REGISTRO SGE NUMERO 1022083, SIENDO LAS 09:19 HORAS, SE COMUNICA VIA LINEA DE EMERGENCIAS VECINA SEÑORA CRISTINA, INFORMANDO QUE SOBRE LA ARTERIA DON BOSCO 2650, DE LA LOCALIDAD DE SAN ISIDRO, SE ENCUENTRA UNA RAMA DE GRAN PORTE QUEBRADA Y SOSTENIDA POR LOS CABLES, REFIERE QUE ESTACIONAN VEHICULOS Y ESTA CERCA DE UN COLEGIO. EN EL LUGAR SE HIZO PRESENTE EL AGENTE GARCIA SERGIO DE DEFENSA CIVIL, QUIEN A SU ARRIBO INFORMO QUE SE TRATA DE UNA RAMA DE GRAN PORTE CON RIESGO DE CAIDA HACIA LOS VEHICULOS. SOLICITA LA PRESENCIA DEL PERSONAL DE ARBOLADO URBANO. SE ADJUNTA FOTOGRAFÍA. INFORMA: OPERADORA KIMMEL NATASHA, LEGAJO: 70.797."
Arbolado Urbano,"La vecina Zulema Olivera solicita el pedido de poda para el árbol de M. Céspedes 3470/3144, la misma provoca mucha oscuridad en su casa y le genera temor por los robos."
Arbolado Urbano,VECINA QUE LLAMA POR ARBOL SECO ESTA TOTALMENTE INCLINADO HACIA LA VEREDA DE ENFRENTE YA TUVIERON UN INCIDENTE POR EL ARBOL DEINCENDIO PORQUE LOS CABLES ESTAN ENROSCADOS EN EL MISMO LA DIRECCION DEL ARBOL ES GERVASIO POSADAS 2888  A METROS DE LA AVENIDA SUCRE BECCAR.
Higiene Urbana,Solita barrido.
Arbolado Urbano,"el árbol ya rompió toda la vereda y está por entrar a la vivienda. Sobrepasa por más de un metro los cables aéreos. Se vienen haciendo reclamos desde hace años y nada hace nada. Como ejemplo: n° trámite 4228054 (2023), 6830275 (2024).
Por favor, hagan algo!!!
Gracias!!!"
Obras Públicas, a raiz a de la repavimentación en la calle  cuyo 337 a la vecina le rompieron el caño de desagote de la pileta y sale toda el agua hacia la calle
CLIBA (Higiene Urbana),montículo chico de ramas
Arbolado Urbano,"Ramas muy inclinadas, se mueven mucho con el viento, ya cayeron varias sobre la garita."
Higiene Urbana,Dejamos de tener contenedor cerca antes habia uno sobre neuquen podran reponerlo? Gracias
CLIBA (Higiene Urbana),VECINO INFORMA QUE EN LA PUERTA DE SU DOMICILIO TIENE UN MONTICULO DE ESCOMBROS PARA RETIRAR
Arbolado Urbano,"Florencia Lagos, de la calle Alsina 1435. Rama colgando."
Arbolado Urbano,"vecino reclama que el vecino tiene el cerco crecido y molesta a los peatones, aramburu 810. el vecino cortó 2 ramas locas y dejó las ramas que dan a su vereda.
14/4/25:El ejemplar fue relevado y el equipo técnico de la Dirección General de Arbolado determinó que la intervención será incluida en el Plan Integral. Las tareas de poda invernal se retomarán alrededor de mayo de 2025, cuando lo permita el estado fisiológico de los árboles. Hasta entonces se seguirá poniendo el foco sobre los árboles con ramas quebradas o secas, la liberación de luminarias y las podas de carácter urgente."
Arbolado Urbano,"queria averiguar para podar las ramas de un arbol que en breve se me meten en el balcon de monseñor alberti 392 3 a frente.
gracias"
Alumbrado,Vecina informa que desde la tormenta de enero no funciona el alumbrado publico 
Arbolado Urbano,informe tecnico 18/3/25:sacar tocon
Obras Públicas,"vecinos denuncian que cloaca del hospital sigue  despidiendo agua servida, mucho olor."
Arbolado Urbano,vecina pide liberación porque los arboles tapan las luminarias y no se ve nada esta totalmente oscura la cuadra 
Arbolado Urbano,"SON CAÑAS QUE NO PARAN DE CRECER, SACAR DE RAIZ, ESTA SOBRE LA VEREDA QEU DA A LA VIA"
Higiene Urbana,tras unas obras echas hace poco dejaron toda la calle embarrada pide que por favor pasen a juntar un poco de barro y tierra seca ya que no se esta pudiendo transitar 
Arbolado Urbano,"Vecino solicita el retiro de una rama quebrada. Manifiesta que se presentaron ayer a realizar el trabajo y se retiraron sin terminarlo. 
Continua la rama sostenida  en el árbol.-  Puede caer y poner en riesgo a cualquier persona.
Solicita: Andrea Cejas  - acejjas@yahoo.com.ar


"
Arbolado Urbano,"vecino pide reparación de vereda, la misma fue levantada y rota por raíces de Arboles."
Arbolado Urbano,"vecino del domicilio eduardo costa 2730. solicita liberacion de luminarias y podar un poco el arbol de la foto ya que tiene las ramas a muy baja altura

info romina 20/2   Ya mandada tarea con incidente 6319744"
Alumbrado,Luz del farol de abajo apagada
Alumbrado,apagada completa. hay un foco extra en Uriburu 180 que es vecinal piden los vecinos si lo pueden cambiar 1-18-261 Presidente José Evaristo Uriburu 189
Higiene Urbana,"la vecina quiere saber por que no se cumple con el barrido municipal hace tres semanas , se hicieron unos arreglos en la calle y esta todo muy sucio pero la vecina ve pasar a los barrenderos hablando entre ellos y con los telefonos pero no barren y son muy mal educados cuando uno les intenta hacer el reclamo "
Arbolado Urbano,ramas quebradas.
Arbolado Urbano,"Buen día. vuelvo sobre el tramite Reclamo N°: 7220526. Tengo el techo lleno de ramas y hojas que tapan mi desagüe, es el árbol de la casa vecina. Además, tiene ramas que caen constantemente sobre la vereda y calle. Vienen tiempos de vientos fuertes, va a ocurrir una desgracia. POR FAVOR PODAR A LA BREVEDAD. Gracias. 
INFO CARO 21/ 2   Poda de limpieza, refaldado e interferencia, en especial parte de las ramas que van a la fachada de cuyo 176"
